0.15509762	1868.4298
0.18004338	1834.4799
0.22559653	1780.2905
0.27874187	1720.8782
0.3308026	1672.5647
0.39587852	1624.2513
0.47288504	1572.6736
0.5596529	1525.6659
0.6941432	1466.2535
0.808026	1421.8574
0.9869848	1365.0566
