8.041666666666666	-7.979166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-7.979166666666667	16.083333333333332	-7.979166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-7.979166666666667	16.083333333333332	-7.979166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-7.979166666666667	16.083333333333332	-7.979166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-7.979166666666667	108.04499999999992	-99.99833333333325	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.0	-0.1	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	-99.99999999999991	100.00999999999992	11.101111111111102	-11.111111111111102	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-11.096111111111101	21.174444444444447	-9.983333333333347	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.983333333333347	20.06666666666667	-9.983333333333324	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.983333333333324	20.06666666666666	-9.983333333333334	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.983333333333334	20.06666666666667	-9.983333333333334
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.983333333333334	10.033333333333335
